,Name,MatchScore
0,S04_245.pgm,100
0,S04_246.pgm,100
0,S04_247.pgm,0.281
0,S04_248.pgm,0.354
0,S04_249.pgm,0.403
0,S04_250.pgm,0.378
0,S04_251.pgm,0.338
0,S04_252.pgm,0.308
0,S04_253.pgm,0.268
0,S04_254.pgm,0.413
0,S04_255.pgm,0.364
0,S04_256.pgm,0.325
0,S04_257.pgm,0.202
0,S04_258.pgm,0.229
0,S04_259.pgm,0.252
0,S04_260.pgm,0.398
0,S04_261.pgm,0.438
0,S04_262.pgm,0.476
0,S04_263.pgm,100
0,S04_264.pgm,100
0,S04_265.pgm,100
0,S04_266.pgm,100
0,S04_267.pgm,100
0,S04_268.pgm,100
0,S04_269.pgm,0.939
0,S04_270.pgm,1.017
0,S04_271.pgm,100
0,S04_272.pgm,100
0,S04_273.pgm,0.68
0,S04_274.pgm,0.76
0,S04_275.pgm,0.711
0,S04_276.pgm,0.775
0,S04_277.pgm,0.692
0,S04_278.pgm,0.541
0,S04_279.pgm,0.842
0,S04_280.pgm,0.72
0,S04_281.pgm,100
0,S04_282.pgm,100
0,S04_283.pgm,0.595
0,S04_284.pgm,0.715
0,S04_285.pgm,100
0,S04_286.pgm,0.765
0,S04_287.pgm,0.783
0,S04_288.pgm,0.581
0,S04_289.pgm,0.311
0,S04_290.pgm,0.293
0,S04_291.pgm,0.248
0,S04_292.pgm,0.335
0,S04_293.pgm,0.324
0,S04_294.pgm,0.2
0,S04_295.pgm,0.218
0,S04_296.pgm,0.189
0,S04_297.pgm,0.199
0,S04_298.pgm,0.371
0,S04_299.pgm,0.352
0,S04_300.pgm,0.261
0,S04_301.pgm,0.345
0,S04_302.pgm,0.366
0,S04_303.pgm,0.454
0,S04_304.pgm,0.533
0,S04_305.pgm,0.45
0,S04_306.pgm,0.477
0,S04_307.pgm,0.547
0,S04_308.pgm,0.638
0,S04_309.pgm,0.592
0,S04_310.pgm,0.582
0,S04_311.pgm,0.606
0,S04_312.pgm,0.535
0,S04_313.pgm,0.621
0,S04_314.pgm,0.656
0,S04_315.pgm,0.65
0,S04_316.pgm,0.824
0,S04_317.pgm,0.798
0,S04_318.pgm,0.837
0,S04_319.pgm,0.468
0,S04_320.pgm,0.292
0,S04_321.pgm,0.467
0,S04_322.pgm,0.48
0,S04_323.pgm,0.359
0,S04_324.pgm,0.261
0,S04_325.pgm,0.327
0,S04_326.pgm,0.252
0,S04_327.pgm,0.243
0,S04_328.pgm,0.222
0,S04_329.pgm,0.26
0,S04_330.pgm,0.248
0,S04_331.pgm,0.271
0,S04_332.pgm,0.268
0,S04_333.pgm,0.266
0,S04_334.pgm,0.266
0,S04_335.pgm,0.279
0,S04_336.pgm,0.357
0,S04_337.pgm,0.269
0,S04_338.pgm,0.284
0,S04_339.pgm,0.341
0,S04_340.pgm,0.323
0,S04_341.pgm,0.316
0,S04_342.pgm,0.305
0,S04_343.pgm,0.386
0,S04_344.pgm,0.4
0,S04_345.pgm,0.476
0,S04_346.pgm,100
0,S04_347.pgm,0.347
0,S04_348.pgm,0.55
0,S04_349.pgm,0.568
0,S04_350.pgm,0.334
0,S04_351.pgm,0.311
0,S04_352.pgm,0.427
0,S04_353.pgm,0.5
0,S04_354.pgm,0.329
0,S04_355.pgm,0.497
0,S04_356.pgm,0.438
0,S04_357.pgm,0.497
0,S04_358.pgm,0.739
0,S04_359.pgm,0.672
0,S04_360.pgm,100
0,S04_361.pgm,0.717
0,S04_362.pgm,0.695
0,S04_363.pgm,100
0,S04_364.pgm,0.581
0,S04_365.pgm,0.493
0,S04_366.pgm,0.499
0,S04_367.pgm,0.535
0,S04_368.pgm,0.418
0,S04_369.pgm,0.436
0,S04_370.pgm,0.305
0,S04_371.pgm,0.16
0,S04_372.pgm,0.292
0,S04_373.pgm,0.328
0,S04_374.pgm,0.316
0,S04_375.pgm,0.291
0,S04_376.pgm,0.295
0,S04_377.pgm,0.281
0,S04_378.pgm,0.316
0,S04_379.pgm,0.366
0,S04_380.pgm,0.375
0,S04_381.pgm,0.38
0,S04_382.pgm,0.368
0,S04_383.pgm,0.372
0,S04_384.pgm,0.354
0,S04_385.pgm,0.423
0,S04_386.pgm,0.4
0,S04_387.pgm,0.468
0,S04_388.pgm,0.422
0,S04_389.pgm,0.511
0,S04_390.pgm,0.532
0,S04_391.pgm,0.446
0,S04_392.pgm,0.385
0,S04_393.pgm,0.413
0,S04_394.pgm,0.383
0,S04_395.pgm,0.392
0,S04_396.pgm,0.316
0,S04_397.pgm,0.271
0,S04_398.pgm,0.289
0,S04_399.pgm,0.245
0,S04_400.pgm,0.219
0,S04_401.pgm,0.263
0,S04_402.pgm,0.472
0,S04_403.pgm,0.675
0,S04_404.pgm,100
0,S04_405.pgm,0.723
0,S04_406.pgm,0.913
0,S04_407.pgm,0.689
0,S04_408.pgm,0.589
0,S04_409.pgm,0.549
0,S04_410.pgm,0.537
0,S04_411.pgm,0.494
0,S04_412.pgm,0.453
0,S04_413.pgm,0.354
0,S04_414.pgm,0.495
0,S04_415.pgm,0.239
0,S04_416.pgm,0.298
0,S04_417.pgm,0.253
0,S04_418.pgm,0.256
0,S04_419.pgm,0.226
0,S04_420.pgm,0.191
0,S04_421.pgm,0.198
0,S04_422.pgm,0.193
0,S04_423.pgm,0.16
0,S04_424.pgm,0.182
0,S04_425.pgm,0.269
0,S04_426.pgm,100
0,S04_427.pgm,0.368
0,S04_428.pgm,0.379
0,S04_429.pgm,0.241
0,S04_430.pgm,0.269
0,S04_431.pgm,0.416
0,S04_432.pgm,0.215
0,S04_433.pgm,100
0,S04_434.pgm,0.192
0,S04_435.pgm,100
0,S04_436.pgm,100
0,S04_437.pgm,100
0,S04_438.pgm,100
0,S04_439.pgm,100
0,S04_440.pgm,100
0,S04_441.pgm,100
0,S04_442.pgm,100
0,S04_443.pgm,100
0,S04_444.pgm,100
0,S04_445.pgm,0.486
0,S04_446.pgm,0.653
0,S04_447.pgm,0.497
0,S04_448.pgm,0.454
0,S04_449.pgm,0.439
0,S04_450.pgm,0.51
0,S04_451.pgm,0.343
0,S04_452.pgm,0.712
0,S04_453.pgm,0.379
0,S04_454.pgm,0.156
0,S04_455.pgm,0.372
0,S04_456.pgm,0.211
0,S04_457.pgm,0.271
0,S04_458.pgm,0.238
0,S04_459.pgm,0.378
0,S04_460.pgm,0.239
0,S04_461.pgm,0.255
0,S04_462.pgm,0.245
0,S04_463.pgm,0.288
0,S04_464.pgm,0.194
0,S04_465.pgm,0.252
0,S04_466.pgm,0.196
0,S04_467.pgm,0.216
0,S04_468.pgm,0.165
0,S04_469.pgm,0.22
0,S04_470.pgm,0.172
0,S04_471.pgm,0.149
0,S04_472.pgm,0.186
0,S04_473.pgm,0.169
0,S04_474.pgm,0.25
0,S04_475.pgm,0.387
0,S04_476.pgm,0.439
0,S04_477.pgm,0.631
0,S04_478.pgm,0.422
0,S04_479.pgm,0.432
0,S04_480.pgm,0.443
0,S04_481.pgm,0.574
0,S04_482.pgm,1
0,S04_483.pgm,100
0,S04_484.pgm,100
0,S04_485.pgm,100
0,S04_486.pgm,100
0,S04_487.pgm,100
0,S04_488.pgm,100
0,S04_489.pgm,100
0,S04_490.pgm,100
0,S04_491.pgm,100
0,S04_492.pgm,100
0,S04_493.pgm,0.441
0,S04_494.pgm,0.67
0,S04_495.pgm,0.572
0,S04_496.pgm,0.506
0,S04_497.pgm,0.631
0,S04_498.pgm,0.473
0,S04_499.pgm,0.489
0,S04_500.pgm,0.419
0,S04_501.pgm,0.23
0,S04_502.pgm,0.363
0,S04_503.pgm,0.335
0,S04_504.pgm,0.19
0,S04_505.pgm,0.162
0,S04_506.pgm,0.194
0,S04_507.pgm,0.176
0,S04_508.pgm,0.205
0,S04_509.pgm,0.125
0,S04_510.pgm,0.14
0,S04_511.pgm,0.206
0,S04_512.pgm,0.207
0,S04_513.pgm,0.167
0,S04_514.pgm,0.297
0,S04_515.pgm,0.388
0,S04_516.pgm,0.238
0,S04_517.pgm,0.433
0,S04_518.pgm,0.368
0,S04_519.pgm,0.362
0,S04_520.pgm,0.483
0,S04_521.pgm,0.37
0,S04_522.pgm,100
0,S04_523.pgm,0.708
0,S04_524.pgm,100
0,S04_525.pgm,100
0,S04_526.pgm,100
0,S04_527.pgm,100
0,S04_528.pgm,100
0,S04_529.pgm,0.356
0,S04_530.pgm,100
0,S04_531.pgm,100
0,S04_532.pgm,0.3
0,S04_533.pgm,0.242
0,S04_534.pgm,100
0,S04_535.pgm,100
0,S04_536.pgm,0.317
0,S04_537.pgm,0.232
0,S04_538.pgm,0.204
0,S04_539.pgm,0.316
0,S04_540.pgm,0.364
0,S04_541.pgm,0.249
0,S04_542.pgm,0.21
0,S04_543.pgm,100
0,S04_544.pgm,100
0,S04_545.pgm,100
0,S04_546.pgm,100
0,S04_547.pgm,100
0,S04_548.pgm,100
0,S04_549.pgm,100
0,S04_550.pgm,100
0,S04_551.pgm,100
0,S04_552.pgm,100
0,S04_553.pgm,100
0,S04_554.pgm,100
0,S04_555.pgm,100
0,S04_556.pgm,100
0,S04_557.pgm,100
0,S04_558.pgm,100
0,S04_559.pgm,100
0,S04_560.pgm,100
0,S04_561.pgm,100
0,S04_562.pgm,100
0,S04_563.pgm,100
0,S04_564.pgm,100
0,S04_565.pgm,100
0,S04_566.pgm,100
0,S04_567.pgm,0.305
0,S04_568.pgm,0.14
0,S04_569.pgm,0.167
0,S04_570.pgm,0.252
0,S04_571.pgm,0.312
0,S04_572.pgm,0.162
0,S04_573.pgm,0.214
0,S04_574.pgm,0.114
0,S04_575.pgm,0.169
0,S04_576.pgm,0.204
0,S04_577.pgm,0.162
0,S04_578.pgm,0.244
0,S04_579.pgm,0.167
0,S04_580.pgm,0.225
0,S04_581.pgm,0.162
0,S04_582.pgm,0.144
0,S04_583.pgm,0.131
0,S04_584.pgm,0.279
0,S04_585.pgm,0.256
0,S04_586.pgm,0.15
0,S04_587.pgm,0.104
0,S04_588.pgm,0.185
0,S04_589.pgm,0.264
0,S04_590.pgm,0.35
0,S04_591.pgm,0.307
0,S04_592.pgm,0.377
0,S04_593.pgm,0.365
0,S04_594.pgm,0.382
0,S04_595.pgm,0.434
0,S04_596.pgm,100
0,S04_597.pgm,100
0,S04_598.pgm,100
0,S04_599.pgm,100
0,S04_600.pgm,100
0,S04_601.pgm,100
0,S04_602.pgm,0.594
0,S04_603.pgm,0.534
0,S04_604.pgm,100
0,S04_605.pgm,0.47
0,S04_606.pgm,0.371
0,S04_607.pgm,0.237
0,S04_608.pgm,0.247
0,S04_609.pgm,0.338
0,S04_610.pgm,0.2
0,S04_611.pgm,0.187
0,S04_612.pgm,0.246
0,S04_613.pgm,0.257
0,S04_614.pgm,0.257
0,S04_615.pgm,0.255
0,S04_616.pgm,0.29
0,S04_617.pgm,0.281
0,S04_618.pgm,0.307
0,S04_619.pgm,0.34
0,S04_620.pgm,0.364
0,S04_621.pgm,0.378
0,S04_622.pgm,0.154
0,S04_623.pgm,0.182
0,S04_624.pgm,0.151
0,S04_625.pgm,0.212
0,S04_626.pgm,0.2
0,S04_627.pgm,0.266
0,S04_628.pgm,0.303
0,S04_629.pgm,0.321
0,S04_630.pgm,0.393
0,S04_631.pgm,100
0,S04_632.pgm,100
0,S04_633.pgm,100
0,S04_634.pgm,100
0,S04_635.pgm,100
0,S04_636.pgm,100
0,S04_637.pgm,100
0,S04_638.pgm,100
0,S04_639.pgm,100
0,S04_640.pgm,100
0,S04_641.pgm,0.294
0,S04_642.pgm,0.385
0,S04_643.pgm,100
0,S04_644.pgm,0.437
0,S04_645.pgm,0.671
0,S04_646.pgm,0.698
0,S04_647.pgm,0.549
0,S04_648.pgm,0.696
0,S04_649.pgm,0.601
0,S04_650.pgm,0.804
0,S04_651.pgm,0.364
0,S04_652.pgm,0.702
0,S04_653.pgm,0.395
0,S04_654.pgm,0.699
0,S04_655.pgm,0.406
0,S04_656.pgm,0.284
0,S04_657.pgm,0.355
0,S04_658.pgm,0.161
0,S04_659.pgm,0.175
0,S04_660.pgm,0.177
0,S04_661.pgm,0.243
0,S04_662.pgm,0.134
0,S04_663.pgm,0.166
0,S04_664.pgm,0.208
0,S04_665.pgm,0.34
0,S04_666.pgm,0.182
0,S04_667.pgm,0.337
0,S04_668.pgm,0.256
0,S04_669.pgm,0.28
0,S04_670.pgm,0.361
0,S04_671.pgm,0.214
0,S04_672.pgm,0.293
0,S04_673.pgm,0.254
0,S04_674.pgm,0.431
0,S04_675.pgm,0.726
0,S04_676.pgm,0.432
0,S04_677.pgm,0.646
0,S04_678.pgm,0.521
0,S04_679.pgm,0.39
0,S04_680.pgm,0.315
0,S04_681.pgm,0.539
0,S04_682.pgm,0.594
0,S04_683.pgm,100
0,S04_684.pgm,100
0,S04_685.pgm,100
0,S04_686.pgm,100
0,S04_687.pgm,100
0,S04_688.pgm,100
0,S04_689.pgm,100
0,S04_690.pgm,100
0,S04_691.pgm,100
0,S04_692.pgm,100
0,S04_693.pgm,100
0,S04_694.pgm,100
0,S04_695.pgm,100
0,S04_696.pgm,100
0,S04_697.pgm,100
0,S04_698.pgm,100
0,S04_699.pgm,100
0,S04_700.pgm,100
0,S04_701.pgm,100
0,S04_702.pgm,0.436
0,S04_703.pgm,0.384
0,S04_704.pgm,0.324
0,S04_705.pgm,0.2
0,S04_706.pgm,0.182
0,S04_707.pgm,0.225
0,S04_708.pgm,0.228
0,S04_709.pgm,0.244
0,S04_710.pgm,0.146
0,S04_711.pgm,0.247
0,S04_712.pgm,0.191
0,S04_713.pgm,0.267
0,S04_714.pgm,0.176
0,S04_715.pgm,0.281
0,S04_716.pgm,0.28
0,S04_717.pgm,0.334
0,S04_718.pgm,0.322
0,S04_719.pgm,0.347
0,S04_720.pgm,0.435
0,S04_721.pgm,0.357
0,S04_722.pgm,0.401
0,S04_723.pgm,0.401
0,S04_724.pgm,0.401
0,S04_725.pgm,0.368
0,S04_726.pgm,0.378
0,S04_727.pgm,0.312
0,S04_728.pgm,0.197
0,S04_729.pgm,0.275
0,S04_730.pgm,0.383
0,S04_731.pgm,0.38
0,S04_732.pgm,0.528
0,S04_733.pgm,0.434
0,S04_734.pgm,0.643
0,S04_735.pgm,100
0,S04_736.pgm,100
0,S04_737.pgm,100
0,S04_738.pgm,100
0,S04_739.pgm,100
0,S04_740.pgm,100
0,S04_741.pgm,100
0,S04_742.pgm,100
0,S04_743.pgm,0.25
0,S04_744.pgm,100
0,S04_745.pgm,0.425
0,S04_746.pgm,0.378
0,S04_747.pgm,0.313
0,S04_748.pgm,100
0,S04_749.pgm,100
0,S04_750.pgm,100
0,S04_751.pgm,100
0,S04_752.pgm,100
0,S04_753.pgm,100
0,S04_754.pgm,100
0,S04_755.pgm,100
0,S04_756.pgm,100
0,S04_757.pgm,100
0,S04_758.pgm,0.541
0,S04_759.pgm,0.361
0,S04_760.pgm,0.411
0,S04_761.pgm,0.372
0,S04_762.pgm,0.391
0,S04_763.pgm,0.463
0,S04_764.pgm,0.297
0,S04_765.pgm,100
0,S04_766.pgm,0.448
0,S04_767.pgm,0.42
0,S04_768.pgm,100
0,S04_769.pgm,0.446
0,S04_770.pgm,0.679
0,S04_771.pgm,0.785
0,S04_772.pgm,0.546
0,S04_773.pgm,0.404
0,S04_774.pgm,0.399
0,S04_775.pgm,0.403
0,S04_776.pgm,0.385
0,S04_777.pgm,0.325
0,S04_778.pgm,0.218
0,S04_779.pgm,0.298
0,S04_780.pgm,0.197
0,S04_781.pgm,0.291
0,S04_782.pgm,0.248
0,S04_783.pgm,0.311
0,S04_784.pgm,0.515
0,S04_785.pgm,0.421
0,S04_786.pgm,0.471
0,S04_787.pgm,0.39
0,S04_788.pgm,0.26
0,S04_789.pgm,0.265
0,S04_790.pgm,0.145
0,S04_791.pgm,0.224
0,S04_792.pgm,0.172
0,S04_793.pgm,0.14
0,S04_794.pgm,0.246
0,S04_795.pgm,0.169
0,S04_796.pgm,0.353
0,S04_797.pgm,0.252
0,S04_798.pgm,0.272
0,S04_799.pgm,0.26
0,S04_800.pgm,0.396
0,S04_801.pgm,100
0,S04_802.pgm,100
0,S04_803.pgm,100
0,S04_804.pgm,100
0,S04_805.pgm,100
0,S04_806.pgm,100
0,S04_807.pgm,100
0,S04_808.pgm,100
0,S04_809.pgm,100
0,S04_810.pgm,100
0,S04_811.pgm,100
0,S04_812.pgm,0.501
0,S04_813.pgm,0.448
0,S04_814.pgm,0.356
0,S04_815.pgm,0.454
0,S04_816.pgm,0.425
0,S04_817.pgm,0.26
0,S04_818.pgm,0.185
0,S04_819.pgm,0.301
0,S04_820.pgm,0.307
0,S04_821.pgm,0.141
0,S04_822.pgm,0.177
0,S04_823.pgm,0.197
0,S04_824.pgm,0.159
0,S04_825.pgm,0.265
0,S04_826.pgm,0.143
0,S04_827.pgm,0.226
0,S04_828.pgm,0.205
0,S04_829.pgm,0.141
0,S04_830.pgm,0.198
0,S04_831.pgm,0.201
0,S04_832.pgm,0.228
0,S04_833.pgm,0.25
0,S04_834.pgm,0.401
0,S04_835.pgm,0.32
0,S04_836.pgm,0.317
0,S04_837.pgm,0.352
0,S04_838.pgm,0.442
0,S04_839.pgm,0.403
0,S04_840.pgm,0.51
0,S04_841.pgm,0.477
0,S04_842.pgm,0.421
0,S04_843.pgm,0.32
0,S04_844.pgm,0.387
0,S04_845.pgm,0.554
0,S04_846.pgm,100
0,S04_847.pgm,100
0,S04_848.pgm,100
0,S04_849.pgm,100
0,S04_850.pgm,100
0,S04_851.pgm,100
0,S04_852.pgm,100
0,S04_853.pgm,100
0,S04_854.pgm,100
0,S04_855.pgm,100
0,S04_856.pgm,100
0,S04_857.pgm,100
0,S04_858.pgm,1.16
0,S04_859.pgm,100
0,S04_860.pgm,100
0,S04_861.pgm,100
0,S04_862.pgm,100
0,S04_863.pgm,100
0,S04_864.pgm,100
0,S04_865.pgm,100
0,S04_866.pgm,100
0,S04_867.pgm,100
0,S04_868.pgm,100
0,S04_869.pgm,100
0,S04_870.pgm,100
0,S04_871.pgm,100
0,S04_872.pgm,100
0,S04_873.pgm,100
0,S04_874.pgm,100
0,S04_875.pgm,100
0,S04_876.pgm,100
0,S04_877.pgm,100
0,S04_878.pgm,100
0,S04_879.pgm,100
0,S04_880.pgm,100
0,S04_881.pgm,100
0,S04_882.pgm,0.163
0,S04_883.pgm,0.112
0,S04_884.pgm,0.171
0,S04_885.pgm,0.105
0,S04_886.pgm,0.137
0,S04_887.pgm,0.065
0,S04_888.pgm,0.067
0,S04_889.pgm,0
0,S04_890.pgm,0.097
0,S04_891.pgm,0.026
0,S04_892.pgm,0.135
0,S04_893.pgm,0.189
0,S04_894.pgm,0.281
0,S04_895.pgm,0.351
0,S04_896.pgm,0.386
0,S04_897.pgm,0.463
0,S04_898.pgm,0.42
0,S04_899.pgm,0.574
0,S04_900.pgm,0.289
0,S04_901.pgm,0.381
0,S04_902.pgm,0.444
0,S04_903.pgm,0.47
0,S04_904.pgm,0.44
0,S04_905.pgm,0.559
0,S04_906.pgm,0.57
0,S04_907.pgm,0.883
0,S04_908.pgm,0.807
0,S04_909.pgm,0.873
0,S04_910.pgm,1.119
0,S04_911.pgm,0.888
0,S04_912.pgm,1.209
0,S04_913.pgm,0.875
0,S04_914.pgm,1.318
0,S04_915.pgm,1.159
0,S04_916.pgm,100
0,S04_917.pgm,100
0,S04_918.pgm,100
0,S04_919.pgm,100
0,S04_920.pgm,100
0,S04_921.pgm,1.325
0,S04_922.pgm,100
0,S04_923.pgm,100
0,S04_924.pgm,0.692
0,S04_925.pgm,100
0,S04_926.pgm,100
0,S04_927.pgm,100
0,S04_928.pgm,100
0,S04_929.pgm,100
0,S04_930.pgm,100
0,S04_931.pgm,100
0,S04_932.pgm,100
0,S04_933.pgm,0.378
0,S04_934.pgm,100
0,S04_935.pgm,0.502
0,S04_936.pgm,0.439
0,S04_937.pgm,0.946
0,S04_938.pgm,0.701
0,S04_939.pgm,0.62
0,S04_940.pgm,0.548
0,S04_941.pgm,0.498
0,S04_942.pgm,0.423
0,S04_943.pgm,0.367
0,S04_944.pgm,0.387
0,S04_945.pgm,0.502
0,S04_946.pgm,0.376
0,S04_947.pgm,0.449
0,S04_948.pgm,0.613
0,S04_949.pgm,100
0,S04_950.pgm,100
0,S04_951.pgm,0.763
0,S04_952.pgm,0.93
0,S04_953.pgm,1.26
0,S04_954.pgm,0.933
0,S04_955.pgm,100
0,S04_956.pgm,1.192
0,S04_957.pgm,1.282
0,S04_958.pgm,100
0,S04_959.pgm,100
0,S04_960.pgm,100
0,S04_961.pgm,1.807
0,S04_962.pgm,1.465
0,S04_963.pgm,1.346
0,S04_964.pgm,1.483
0,S04_965.pgm,1.576
0,S04_966.pgm,1.633
0,S04_967.pgm,1.549
0,S04_968.pgm,1.115
0,S04_969.pgm,100
0,S04_970.pgm,100
0,S04_971.pgm,100
0,S04_972.pgm,100
0,S04_973.pgm,100
0,S04_974.pgm,100
0,S04_975.pgm,100
0,S04_976.pgm,100
0,S04_977.pgm,0.787
0,S04_978.pgm,0.749
0,S04_979.pgm,0.832
0,S04_980.pgm,0.629
0,S04_981.pgm,0.501
0,S04_982.pgm,0.603
0,S04_983.pgm,0.467
0,S04_984.pgm,0.436
0,S04_985.pgm,0.4
0,S04_986.pgm,0.406
0,S04_987.pgm,0.547
0,S04_988.pgm,0.549
0,S04_989.pgm,0.589
0,S04_990.pgm,0.463
0,S04_991.pgm,0.417
0,S04_992.pgm,0.367
0,S04_993.pgm,0.251
0,S04_994.pgm,0.265
0,S04_995.pgm,0.256
0,S04_996.pgm,0.239
0,S04_997.pgm,0.365
0,S04_998.pgm,0.33
0,S04_999.pgm,0.38
0,S04_1000.pgm,0.563
0,S04_1001.pgm,0.641
0,S04_1002.pgm,100
0,S04_1003.pgm,100
0,S04_1004.pgm,0.968
0,S04_1005.pgm,1.048
0,S04_1006.pgm,1.033
0,S04_1007.pgm,1.205
0,S04_1008.pgm,100
0,S04_1009.pgm,1.262
0,S04_1010.pgm,100
0,S04_1011.pgm,100
0,S04_1012.pgm,100
0,S04_1013.pgm,100
0,S04_1014.pgm,100
0,S04_1015.pgm,100
0,S04_1016.pgm,0.866
0,S04_1017.pgm,0.715
0,S04_1018.pgm,0.966
0,S04_1019.pgm,0.814
0,S04_1020.pgm,0.612
0,S04_1021.pgm,0.683
0,S04_1022.pgm,0.771
0,S04_1023.pgm,0.46
0,S04_1024.pgm,0.498
0,S04_1025.pgm,0.365
0,S04_1026.pgm,0.324
0,S04_1027.pgm,0.39
0,S04_1028.pgm,0.419
0,S04_1029.pgm,0.281
0,S04_1030.pgm,0.355
0,S04_1031.pgm,0.454
0,S04_1032.pgm,0.408
0,S04_1033.pgm,0.468
0,S04_1034.pgm,0.336
0,S04_1035.pgm,0.437
0,S04_1036.pgm,0.468
0,S04_1037.pgm,0.214
0,S04_1038.pgm,0.306
0,S04_1039.pgm,0.26
0,S04_1040.pgm,0.352
0,S04_1041.pgm,0.245
0,S04_1042.pgm,0.27
0,S04_1043.pgm,0.27
0,S04_1044.pgm,0.255
0,S04_1045.pgm,100
0,S04_1046.pgm,100
0,S04_1047.pgm,100
0,S04_1048.pgm,100
0,S04_1049.pgm,100
0,S04_1050.pgm,100
0,S04_1051.pgm,100
0,S04_1052.pgm,100
0,S04_1053.pgm,100
0,S04_1054.pgm,100
0,S04_1055.pgm,100
0,S04_1056.pgm,100
0,S04_1057.pgm,100
0,S04_1058.pgm,100
0,S04_1059.pgm,100
0,S04_1060.pgm,100
0,S04_1061.pgm,1.678
0,S04_1062.pgm,100
0,S04_1063.pgm,100
0,S04_1064.pgm,100
0,S04_1065.pgm,100
0,S04_1066.pgm,100
0,S04_1067.pgm,100
0,S04_1068.pgm,100
0,S04_1069.pgm,100
0,S04_1070.pgm,100
0,S04_1071.pgm,100
0,S04_1072.pgm,100
0,S04_1073.pgm,100
0,S04_1074.pgm,100
0,S04_1075.pgm,0.591
0,S04_1076.pgm,0.566
0,S04_1077.pgm,0.569
0,S04_1078.pgm,0.456
0,S04_1079.pgm,0.527
0,S04_1080.pgm,0.539
0,S04_1081.pgm,0.401
0,S04_1082.pgm,0.456
0,S04_1083.pgm,0.689
0,S04_1084.pgm,0.604
0,S04_1085.pgm,0.724
0,S04_1086.pgm,0.439
0,S04_1087.pgm,0.375
0,S04_1088.pgm,0.451
0,S04_1089.pgm,0.395
0,S04_1090.pgm,0.416
0,S04_1091.pgm,0.362
0,S04_1092.pgm,0.279
0,S04_1093.pgm,0.304
0,S04_1094.pgm,0.288
0,S04_1095.pgm,0.224
0,S04_1096.pgm,0.285
0,S04_1097.pgm,100
0,S04_1098.pgm,100
0,S04_1099.pgm,100
0,S04_1100.pgm,100
0,S04_1101.pgm,100
0,S04_1102.pgm,100
0,S04_1103.pgm,100
0,S04_1104.pgm,100
0,S04_1105.pgm,100
0,S04_1106.pgm,100
0,S04_1107.pgm,100
0,S04_1108.pgm,100
0,S04_1109.pgm,100
0,S04_1110.pgm,100
0,S04_1111.pgm,100
0,S04_1112.pgm,100
0,S04_1113.pgm,100
0,S04_1114.pgm,100
0,S04_1115.pgm,100
0,S04_1116.pgm,100
0,S04_1117.pgm,100
0,S04_1118.pgm,0.677
0,S04_1119.pgm,0.669
0,S04_1120.pgm,0.631
0,S04_1121.pgm,0.846
0,S04_1122.pgm,0.515
0,S04_1123.pgm,1.789
0,S04_1124.pgm,1.853
0,S04_1125.pgm,1.601
0,S04_1126.pgm,1.943
0,S04_1127.pgm,1.861
0,S04_1128.pgm,1.351
0,S04_1129.pgm,1.716
0,S04_1130.pgm,1.571
0,S04_1131.pgm,1.645
0,S04_1132.pgm,100
0,S04_1133.pgm,1.809
0,S04_1134.pgm,2.082
0,S04_1135.pgm,100
0,S04_1136.pgm,1.771
0,S04_1137.pgm,1.734
0,S04_1138.pgm,2.168
0,S04_1139.pgm,1.519
0,S04_1140.pgm,100
0,S04_1141.pgm,100
0,S04_1142.pgm,100
0,S04_1143.pgm,100
0,S04_1144.pgm,100
0,S04_1145.pgm,0.612
0,S04_1146.pgm,0.699
0,S04_1147.pgm,0.658
0,S04_1148.pgm,0.875
0,S04_1149.pgm,0.614
0,S04_1150.pgm,0.686
0,S04_1151.pgm,0.55
0,S04_1152.pgm,0.281
0,S04_1153.pgm,0.461
0,S04_1154.pgm,0.302
0,S04_1155.pgm,0.403
0,S04_1156.pgm,0.383
0,S04_1157.pgm,0.293
0,S04_1158.pgm,0.211
0,S04_1159.pgm,0.302
0,S04_1160.pgm,0.294
0,S04_1161.pgm,0.306
0,S04_1162.pgm,0.265
0,S04_1163.pgm,0.284
0,S04_1164.pgm,0.276
0,S04_1165.pgm,0.208
0,S04_1166.pgm,0.41
0,S04_1167.pgm,1.637
0,S04_1168.pgm,1.132
0,S04_1169.pgm,1.169
0,S04_1170.pgm,1.38
0,S04_1171.pgm,1.525
0,S04_1172.pgm,100
0,S04_1173.pgm,100
0,S04_1174.pgm,100
0,S04_1175.pgm,100
0,S04_1176.pgm,100
0,S04_1177.pgm,100
0,S04_1178.pgm,100
0,S04_1179.pgm,100
0,S04_1180.pgm,100
0,S04_1181.pgm,100
0,S04_1182.pgm,100
0,S04_1183.pgm,100
0,S04_1184.pgm,100
0,S04_1185.pgm,100
0,S04_1186.pgm,100
0,S04_1187.pgm,100
0,S04_1188.pgm,100
0,S04_1189.pgm,1.094
0,S04_1190.pgm,100
0,S04_1191.pgm,100
0,S04_1192.pgm,1.123
0,S04_1193.pgm,100
0,S04_1194.pgm,100
0,S04_1195.pgm,100
0,S04_1196.pgm,100
0,S04_1197.pgm,100
0,S04_1198.pgm,100
0,S04_1199.pgm,100
0,S04_1200.pgm,100
0,S04_1201.pgm,100
0,S04_1202.pgm,100
0,S04_1203.pgm,0.797
